record_id,age_group,postcode_group,income_range,occupation_group
2189,50-59,20**,130k-140k,Technology
2190,30-39,20**,80k-90k,Finance
2191,20-29,20**,80k-90k,Technology
2192,50-59,21**,120k-130k,Technology
2193,30-39,21**,70k-80k,Business
2194,30-39,22**,110k-120k,Technology
2195,30-39,20**,80k-90k,Finance
2196,40-49,20**,90k-100k,Education
2197,40-49,20**,70k-80k,Business
2198,18-19,22**,80k-90k,Management
2199,20-29,20**,60k-70k,Business
2200,60-65,20**,140k-150k,Technology
2201,50-59,21**,110k-120k,Medical
2202,20-29,21**,80k-90k,Technology
2203,50-59,20**,130k-140k,Technology
2204,40-49,22**,90k-100k,Business
2205,20-29,22**,60k-70k,Finance
2206,30-39,20**,80k-90k,Finance
2207,40-49,21**,100k-110k,Technology
2208,50-59,20**,90k-100k,Finance
2209,40-49,21**,110k-120k,Technology
2210,18-19,20**,60k-70k,Finance
2211,50-59,20**,100k-110k,Business
2212,50-59,20**,80k-90k,Business
2213,40-49,20**,120k-130k,Technology
2214,60-65,22**,100k-110k,Finance
2215,60-65,22**,120k-130k,Medical
2216,30-39,20**,100k-110k,Technology
2217,20-29,20**,60k-70k,Technology
2218,40-49,21**,100k-110k,Education
2219,60-65,20**,100k-110k,Technology
2220,50-59,21**,90k-100k,Business
2221,40-49,20**,90k-100k,Education
2222,20-29,20**,50k-60k,Business
2223,20-29,21**,90k-100k,Management
2224,40-49,20**,120k-130k,Technology
2225,60-65,21**,130k-140k,Management
2226,30-39,20**,80k-90k,Technology
2227,20-29,20**,70k-80k,Business
2228,40-49,20**,90k-100k,Finance
2229,50-59,21**,90k-100k,Education
2230,30-39,20**,80k-90k,Business
2231,60-65,20**,100k-110k,Business
2232,20-29,20**,60k-70k,Technology
2233,20-29,20**,60k-70k,Business
2234,60-65,21**,100k-110k,Business
2235,40-49,21**,90k-100k,Technology
2236,60-65,21**,140k-150k,Management
2237,40-49,22**,110k-120k,Technology
2238,20-29,20**,60k-70k,Education
2239,30-39,20**,110k-120k,Technology
2240,30-39,22**,80k-90k,Business
2241,30-39,20**,70k-80k,Business
2242,50-59,21**,120k-130k,Technology
2243,30-39,22**,60k-70k,Business
2244,30-39,20**,70k-80k,Technology
2245,40-49,21**,80k-90k,Education
2246,30-39,20**,100k-110k,Technology
2247,40-49,21**,80k-90k,Business
2248,50-59,20**,90k-100k,Technology
2249,50-59,21**,100k-110k,Business
2250,60-65,20**,100k-110k,Business
2251,20-29,20**,60k-70k,Finance
2252,60-65,21**,140k-150k,Technology
2253,40-49,21**,100k-110k,Technology
2254,20-29,21**,60k-70k,Finance
2255,18-19,20**,60k-70k,Finance
2256,40-49,22**,80k-90k,Finance
2257,20-29,21**,70k-80k,Finance
2258,60-65,22**,120k-130k,Finance
2259,20-29,22**,60k-70k,Education
2260,40-49,20**,110k-120k,Management
2261,40-49,21**,90k-100k,Medical
2262,50-59,21**,90k-100k,Business
2263,40-49,21**,80k-90k,Education
2264,40-49,20**,90k-100k,Medical
2265,50-59,21**,90k-100k,Education
2266,50-59,21**,140k-150k,Technology
2267,50-59,20**,130k-140k,Management
2268,40-49,20**,100k-110k,Medical
2269,30-39,20**,100k-110k,Technology
2270,30-39,21**,90k-100k,Management
2271,50-59,21**,90k-100k,Technology
2272,20-29,20**,80k-90k,Management
2273,40-49,20**,100k-110k,Medical
2274,60-65,20**,100k-110k,Business
2275,30-39,20**,80k-90k,Business
2276,18-19,22**,80k-90k,Technology
2277,20-29,21**,80k-90k,Technology
2278,20-29,22**,70k-80k,Medical
2279,30-39,22**,80k-90k,Business
2280,60-65,21**,100k-110k,Business
2281,30-39,20**,100k-110k,Technology
2282,20-29,20**,50k-60k,Business
2283,40-49,20**,100k-110k,Management
2284,40-49,20**,100k-110k,Technology
2285,50-59,21**,100k-110k,Business
2286,60-65,22**,110k-120k,Business
2287,30-39,21**,70k-80k,Business
2288,60-65,20**,100k-110k,Medical
2289,20-29,20**,80k-90k,Technology
2290,20-29,22**,60k-70k,Technology
2291,18-19,21**,60k-70k,Finance
2292,50-59,21**,110k-120k,Finance
2293,30-39,20**,90k-100k,Technology
2294,20-29,21**,60k-70k,Business
2295,20-29,20**,90k-100k,Technology
2296,40-49,20**,90k-100k,Business
2297,50-59,20**,90k-100k,Finance
2298,50-59,20**,100k-110k,Medical
2299,18-19,22**,70k-80k,Technology
2300,40-49,22**,90k-100k,Business
2301,50-59,20**,110k-120k,Management
2302,40-49,21**,100k-110k,Medical
2303,50-59,22**,100k-110k,Business
2304,30-39,21**,60k-70k,Technology
2305,40-49,20**,90k-100k,Business
2306,20-29,22**,70k-80k,Finance
2307,40-49,21**,110k-120k,Technology
2308,40-49,20**,90k-100k,Medical
2309,30-39,21**,80k-90k,Finance
2310,40-49,21**,80k-90k,Finance
2311,50-59,21**,100k-110k,Education
2312,20-29,22**,70k-80k,Finance
2313,40-49,21**,80k-90k,Education
2314,50-59,20**,90k-100k,Finance
2315,60-65,20**,100k-110k,Business
2316,30-39,21**,100k-110k,Technology
2317,20-29,21**,70k-80k,Medical
2318,30-39,21**,60k-70k,Finance
2319,18-19,20**,60k-70k,Education
2320,60-65,20**,140k-150k,Technology
2321,20-29,20**,80k-90k,Technology
2322,20-29,20**,50k-60k,Business
2323,50-59,21**,90k-100k,Finance
2324,30-39,20**,90k-100k,Education
2325,30-39,22**,110k-120k,Technology
2326,50-59,22**,110k-120k,Technology
2327,40-49,20**,80k-90k,Business
2328,50-59,20**,100k-110k,Business
2329,20-29,20**,80k-90k,Management
2330,50-59,20**,130k-140k,Technology
2331,20-29,22**,80k-90k,Finance
2332,50-59,22**,80k-90k,Business
2333,20-29,20**,60k-70k,Education
2334,20-29,21**,70k-80k,Finance
2335,18-19,21**,60k-70k,Finance
2336,30-39,20**,90k-100k,Management
2337,30-39,22**,80k-90k,Education
2338,40-49,20**,90k-100k,Finance
2339,40-49,20**,90k-100k,Finance
2340,40-49,21**,100k-110k,Medical
2341,60-65,20**,110k-120k,Education
2342,20-29,22**,80k-90k,Technology
2343,20-29,20**,80k-90k,Technology
2344,40-49,21**,100k-110k,Technology
2345,40-49,22**,80k-90k,Technology
2346,50-59,22**,100k-110k,Technology
2347,30-39,21**,90k-100k,Medical
2348,30-39,21**,70k-80k,Education
2349,30-39,21**,90k-100k,Management
2350,60-65,21**,110k-120k,Medical
2351,50-59,21**,90k-100k,Business
2352,60-65,22**,110k-120k,Education
2353,30-39,20**,70k-80k,Finance
2354,50-59,21**,90k-100k,Education
2355,50-59,20**,110k-120k,Management
2356,20-29,21**,80k-90k,Management
2357,50-59,22**,90k-100k,Education
2358,18-19,21**,70k-80k,Technology
2359,30-39,20**,80k-90k,Finance
2360,50-59,22**,110k-120k,Technology
2361,40-49,22**,90k-100k,Finance
2362,40-49,20**,90k-100k,Technology
2363,40-49,21**,80k-90k,Finance
2364,40-49,20**,100k-110k,Education
2365,50-59,21**,120k-130k,Management
2366,40-49,20**,90k-100k,Finance
2367,60-65,22**,140k-150k,Technology
2368,50-59,20**,90k-100k,Finance
2369,50-59,20**,90k-100k,Business
2370,40-49,20**,110k-120k,Technology
2371,40-49,20**,100k-110k,Technology
2372,40-49,21**,110k-120k,Technology
2373,40-49,21**,120k-130k,Technology
2374,40-49,21**,90k-100k,Business
2375,40-49,21**,100k-110k,Finance
2376,50-59,21**,110k-120k,Medical
2377,60-65,20**,110k-120k,Medical
2378,50-59,21**,120k-130k,Technology
2379,20-29,21**,80k-90k,Management
2380,60-65,21**,110k-120k,Finance
2381,20-29,21**,80k-90k,Technology
2382,20-29,21**,50k-60k,Business
2383,20-29,21**,70k-80k,Education
2384,20-29,20**,80k-90k,Management
2385,40-49,21**,90k-100k,Finance
2386,30-39,20**,70k-80k,Business
2387,20-29,21**,50k-60k,Business
2388,30-39,20**,80k-90k,Finance
2389,60-65,20**,100k-110k,Business
2390,50-59,20**,90k-100k,Education
2391,40-49,21**,80k-90k,Business
2392,50-59,20**,100k-110k,Business
2393,40-49,20**,80k-90k,Business
2394,50-59,21**,90k-100k,Business
2395,20-29,20**,70k-80k,Education
2396,40-49,21**,80k-90k,Finance
2397,50-59,22**,100k-110k,Technology
2398,60-65,22**,110k-120k,Finance
2399,20-29,21**,70k-80k,Technology
2400,50-59,22**,130k-140k,Technology
2401,20-29,21**,70k-80k,Finance
2402,50-59,21**,100k-110k,Technology
2403,30-39,21**,60k-70k,Business
2404,20-29,20**,80k-90k,Management
2405,30-39,20**,80k-90k,Finance
2406,40-49,21**,120k-130k,Technology
2407,30-39,21**,80k-90k,Medical
2408,40-49,20**,90k-100k,Technology
2409,20-29,20**,80k-90k,Medical
2410,30-39,20**,80k-90k,Medical
2411,20-29,21**,80k-90k,Technology
2412,30-39,20**,100k-110k,Technology
2413,20-29,20**,90k-100k,Technology
2414,60-65,20**,140k-150k,Technology
2415,20-29,22**,60k-70k,Technology
2416,30-39,20**,90k-100k,Medical
2417,20-29,20**,70k-80k,Medical
2418,40-49,20**,100k-110k,Technology
2419,30-39,21**,70k-80k,Business
2420,40-49,21**,120k-130k,Management
2421,20-29,20**,70k-80k,Finance
2422,40-49,21**,100k-110k,Management
2423,40-49,21**,90k-100k,Technology
2424,18-19,21**,70k-80k,Finance
2425,60-65,20**,140k-150k,Technology
2426,50-59,20**,140k-150k,Technology
2427,40-49,20**,90k-100k,Business
2428,30-39,21**,100k-110k,Technology
2429,20-29,21**,70k-80k,Finance
2430,50-59,20**,80k-90k,Business
2431,40-49,20**,80k-90k,Business
2432,18-19,21**,60k-70k,Technology
2433,50-59,22**,110k-120k,Finance
2434,40-49,21**,90k-100k,Finance
2435,30-39,20**,80k-90k,Technology
2436,50-59,20**,110k-120k,Technology
2437,40-49,20**,110k-120k,Technology
2438,30-39,20**,90k-100k,Medical
2439,30-39,22**,80k-90k,Education
2440,60-65,20**,100k-110k,Business
2441,60-65,20**,100k-110k,Education
2442,40-49,20**,70k-80k,Business
2443,60-65,22**,130k-140k,Technology
2444,50-59,20**,90k-100k,Business
2445,60-65,21**,140k-150k,Technology
2446,60-65,21**,110k-120k,Business
2447,20-29,21**,70k-80k,Technology
2448,60-65,22**,90k-100k,Business
2449,40-49,21**,90k-100k,Medical
2450,40-49,22**,100k-110k,Technology
2451,20-29,21**,60k-70k,Business
2452,40-49,20**,80k-90k,Technology
2453,30-39,20**,70k-80k,Education
2454,50-59,22**,100k-110k,Finance
2455,30-39,21**,60k-70k,Business
2456,30-39,22**,80k-90k,Business
2457,30-39,20**,80k-90k,Technology
2458,20-29,21**,70k-80k,Finance
2459,40-49,21**,110k-120k,Technology
2460,60-65,22**,110k-120k,Business
2461,50-59,20**,130k-140k,Technology
2462,20-29,20**,80k-90k,Technology
2463,50-59,21**,90k-100k,Finance
2464,30-39,22**,80k-90k,Technology
2465,50-59,22**,110k-120k,Finance
2466,40-49,21**,80k-90k,Technology
2467,30-39,21**,90k-100k,Medical
2468,20-29,21**,90k-100k,Management
2469,40-49,20**,100k-110k,Management
2470,20-29,21**,70k-80k,Finance
2471,40-49,20**,90k-100k,Education
2472,30-39,20**,80k-90k,Education
2473,18-19,22**,60k-70k,Finance
2474,20-29,20**,60k-70k,Finance
2475,30-39,20**,80k-90k,Finance
2476,18-19,21**,60k-70k,Business
2477,50-59,20**,100k-110k,Education
2478,20-29,20**,60k-70k,Business
2479,20-29,21**,60k-70k,Education
2480,20-29,21**,60k-70k,Business
2481,20-29,21**,60k-70k,Business
2482,20-29,20**,70k-80k,Technology
2483,30-39,20**,90k-100k,Technology
2484,40-49,20**,90k-100k,Technology
2485,20-29,22**,70k-80k,Technology
2486,50-59,20**,100k-110k,Technology
2487,40-49,21**,110k-120k,Technology
2488,30-39,22**,60k-70k,Business
2489,40-49,21**,100k-110k,Medical
2490,50-59,20**,100k-110k,Business
2491,50-59,21**,110k-120k,Technology
2492,30-39,20**,70k-80k,Business
2493,20-29,21**,60k-70k,Technology
2494,50-59,21**,90k-100k,Finance
2495,50-59,20**,130k-140k,Management
2496,40-49,22**,90k-100k,Business
2497,20-29,20**,60k-70k,Finance
2498,20-29,20**,90k-100k,Technology
2499,40-49,22**,110k-120k,Management
2500,30-39,21**,70k-80k,Business
2501,20-29,20**,70k-80k,Business
2502,30-39,21**,70k-80k,Finance
2503,50-59,22**,80k-90k,Business
2504,20-29,21**,70k-80k,Finance
2505,20-29,21**,70k-80k,Medical
2506,30-39,20**,70k-80k,Finance
2507,30-39,22**,70k-80k,Business
2508,50-59,21**,110k-120k,Education
2509,30-39,20**,80k-90k,Business
2510,30-39,20**,110k-120k,Technology
2511,20-29,20**,60k-70k,Business
2512,50-59,22**,100k-110k,Finance
2513,40-49,20**,80k-90k,Business
2514,40-49,22**,90k-100k,Education
2515,30-39,20**,70k-80k,Medical
2516,40-49,20**,80k-90k,Technology
2517,18-19,20**,80k-90k,Management
2518,30-39,20**,80k-90k,Business
2519,40-49,20**,80k-90k,Technology
2520,30-39,20**,70k-80k,Finance
2521,30-39,20**,110k-120k,Technology
2522,30-39,20**,90k-100k,Technology
2523,20-29,20**,60k-70k,Finance
2524,60-65,21**,130k-140k,Technology
2525,30-39,20**,80k-90k,Finance
2526,30-39,21**,70k-80k,Education
2527,50-59,21**,80k-90k,Business
2528,20-29,20**,80k-90k,Technology
2529,30-39,21**,90k-100k,Management
2530,30-39,21**,70k-80k,Business
2531,20-29,21**,50k-60k,Business
2532,50-59,20**,100k-110k,Finance
2533,30-39,22**,70k-80k,Technology
2534,20-29,21**,90k-100k,Management
2535,30-39,21**,80k-90k,Technology
2536,20-29,21**,90k-100k,Management
2537,40-49,21**,80k-90k,Business
2538,20-29,22**,70k-80k,Education
2539,50-59,22**,100k-110k,Business
2540,40-49,21**,100k-110k,Finance
2541,50-59,22**,90k-100k,Business
2542,30-39,20**,70k-80k,Finance
2543,30-39,20**,80k-90k,Medical
2544,40-49,21**,90k-100k,Medical
2545,40-49,21**,80k-90k,Finance
2546,20-29,20**,90k-100k,Technology
2547,50-59,20**,100k-110k,Education
2548,20-29,21**,60k-70k,Business
2549,40-49,21**,90k-100k,Business
2550,40-49,21**,90k-100k,Education
2551,30-39,20**,80k-90k,Medical
2552,40-49,20**,80k-90k,Finance
2553,40-49,20**,110k-120k,Technology
2554,50-59,22**,110k-120k,Management
2555,30-39,20**,70k-80k,Finance
2556,20-29,20**,70k-80k,Education
2557,30-39,20**,70k-80k,Education
2558,30-39,22**,80k-90k,Finance
2559,30-39,20**,70k-80k,Business
2560,30-39,20**,70k-80k,Technology
2561,40-49,21**,100k-110k,Medical
2562,50-59,21**,110k-120k,Technology
2563,20-29,20**,70k-80k,Medical
2564,60-65,21**,100k-110k,Finance
2565,50-59,21**,90k-100k,Business
2566,60-65,20**,100k-110k,Business
2567,30-39,21**,80k-90k,Finance
2568,30-39,21**,80k-90k,Business
2569,18-19,20**,70k-80k,Education
2570,20-29,22**,60k-70k,Finance
2571,40-49,20**,90k-100k,Education
2572,40-49,22**,100k-110k,Medical
2573,60-65,20**,130k-140k,Management
2574,50-59,21**,90k-100k,Technology
2575,20-29,20**,90k-100k,Technology
2576,50-59,21**,110k-120k,Business
2577,40-49,20**,90k-100k,Medical
2578,20-29,21**,80k-90k,Management
2579,40-49,20**,120k-130k,Technology
2580,40-49,20**,90k-100k,Finance
2581,20-29,20**,80k-90k,Management
2582,60-65,21**,90k-100k,Business
2583,20-29,20**,70k-80k,Finance
2584,30-39,20**,70k-80k,Finance
2585,60-65,20**,130k-140k,Management
2586,20-29,21**,60k-70k,Education
2587,20-29,21**,70k-80k,Education
2588,20-29,20**,90k-100k,Technology
2589,40-49,22**,70k-80k,Business
2590,40-49,20**,80k-90k,Finance
2591,30-39,22**,90k-100k,Medical
2592,20-29,21**,60k-70k,Business
2593,50-59,21**,100k-110k,Finance
2594,30-39,20**,70k-80k,Finance
2595,40-49,21**,120k-130k,Technology
2596,30-39,20**,100k-110k,Management
2597,40-49,21**,100k-110k,Business
2598,20-29,20**,80k-90k,Technology
2599,40-49,21**,80k-90k,Finance
2600,40-49,20**,90k-100k,Finance
2601,40-49,22**,90k-100k,Medical
2602,60-65,20**,100k-110k,Business
2603,60-65,20**,100k-110k,Technology
2604,30-39,20**,90k-100k,Management
2605,60-65,21**,110k-120k,Finance
2606,50-59,21**,110k-120k,Technology
2607,20-29,20**,90k-100k,Management
2608,40-49,20**,110k-120k,Technology
2609,50-59,21**,80k-90k,Technology
2610,20-29,21**,60k-70k,Business
2611,60-65,20**,120k-130k,Medical
2612,20-29,20**,60k-70k,Technology
2613,60-65,20**,140k-150k,Technology
2614,40-49,20**,80k-90k,Business
2615,50-59,22**,100k-110k,Finance
2616,20-29,20**,60k-70k,Business
2617,20-29,21**,60k-70k,Technology
2618,20-29,20**,80k-90k,Finance
2619,60-65,20**,110k-120k,Medical
2620,60-65,22**,100k-110k,Technology
2621,20-29,21**,60k-70k,Business
2622,30-39,22**,80k-90k,Technology
2623,30-39,22**,60k-70k,Business
2624,50-59,22**,120k-130k,Management
2625,40-49,21**,80k-90k,Finance
2626,50-59,20**,100k-110k,Technology
2627,30-39,21**,70k-80k,Finance
2628,30-39,20**,90k-100k,Technology
2629,18-19,20**,60k-70k,Technology
2630,60-65,20**,120k-130k,Technology
2631,60-65,22**,130k-140k,Technology
2632,20-29,21**,70k-80k,Medical
2633,30-39,21**,80k-90k,Education
2634,50-59,21**,100k-110k,Finance
2635,40-49,20**,100k-110k,Technology
2636,20-29,20**,60k-70k,Education
2637,18-19,22**,70k-80k,Medical
2638,18-19,20**,70k-80k,Medical
2639,30-39,22**,90k-100k,Technology
2640,50-59,21**,90k-100k,Business
2641,20-29,21**,60k-70k,Finance
2642,50-59,20**,100k-110k,Business
2643,50-59,20**,120k-130k,Technology
2644,50-59,22**,100k-110k,Education
2645,60-65,20**,130k-140k,Technology
2646,50-59,22**,110k-120k,Education
2647,20-29,20**,70k-80k,Education
2648,50-59,21**,100k-110k,Business
2649,50-59,21**,110k-120k,Finance
2650,60-65,20**,90k-100k,Technology
2651,50-59,20**,120k-130k,Technology
2652,60-65,20**,110k-120k,Medical
2653,20-29,21**,90k-100k,Technology
2654,30-39,20**,80k-90k,Finance
2655,30-39,20**,80k-90k,Technology
2656,40-49,20**,90k-100k,Education
2657,30-39,21**,80k-90k,Technology
2658,50-59,20**,110k-120k,Finance
2659,60-65,20**,110k-120k,Education
2660,30-39,20**,90k-100k,Management
2661,60-65,21**,100k-110k,Finance
2662,50-59,20**,100k-110k,Education
2663,50-59,20**,100k-110k,Technology
2664,20-29,20**,60k-70k,Finance
2665,30-39,20**,90k-100k,Technology
2666,50-59,20**,120k-130k,Management
2667,50-59,21**,120k-130k,Technology
2668,30-39,22**,100k-110k,Technology
2669,30-39,20**,90k-100k,Medical
2670,30-39,20**,90k-100k,Finance
2671,40-49,20**,90k-100k,Finance
2672,20-29,21**,70k-80k,Education
2673,20-29,21**,70k-80k,Business
2674,50-59,22**,90k-100k,Business
2675,20-29,20**,70k-80k,Business
2676,40-49,20**,120k-130k,Technology
2677,50-59,21**,120k-130k,Technology
2678,30-39,21**,80k-90k,Medical
2679,40-49,21**,100k-110k,Finance
2680,50-59,20**,100k-110k,Business
2681,20-29,20**,60k-70k,Business
2682,30-39,20**,80k-90k,Technology
2683,60-65,21**,110k-120k,Education
2684,40-49,22**,90k-100k,Medical
2685,40-49,20**,90k-100k,Business
2686,20-29,20**,70k-80k,Medical
2687,40-49,20**,70k-80k,Business
2688,40-49,22**,90k-100k,Finance
2689,50-59,22**,90k-100k,Business
2690,60-65,22**,100k-110k,Technology
2691,40-49,20**,90k-100k,Finance
2692,20-29,22**,60k-70k,Education
2693,60-65,20**,140k-150k,Technology
2694,40-49,20**,110k-120k,Technology
2695,50-59,22**,90k-100k,Business
2696,18-19,20**,70k-80k,Technology
2697,40-49,20**,90k-100k,Business
2698,30-39,20**,80k-90k,Medical
2699,30-39,21**,90k-100k,Finance
2700,60-65,21**,110k-120k,Medical
2701,60-65,22**,110k-120k,Medical
2702,20-29,21**,50k-60k,Business
2703,30-39,22**,80k-90k,Finance
2704,60-65,20**,110k-120k,Finance
2705,40-49,20**,80k-90k,Technology
2706,60-65,21**,120k-130k,Medical
2707,50-59,22**,110k-120k,Finance
2708,20-29,21**,80k-90k,Technology
2709,60-65,20**,140k-150k,Technology
2710,20-29,20**,90k-100k,Management
2711,50-59,20**,90k-100k,Finance
2712,20-29,20**,80k-90k,Technology
2713,40-49,22**,80k-90k,Business
2714,50-59,20**,130k-140k,Technology
2715,20-29,20**,70k-80k,Medical
2716,20-29,20**,70k-80k,Education
2717,30-39,21**,60k-70k,Business
2718,18-19,20**,60k-70k,Technology
2719,60-65,20**,90k-100k,Business
2720,30-39,20**,90k-100k,Management
2721,50-59,20**,130k-140k,Management
2722,40-49,21**,100k-110k,Education
2723,30-39,22**,80k-90k,Education
2724,30-39,21**,80k-90k,Finance
2725,40-49,20**,80k-90k,Business
2726,30-39,20**,100k-110k,Technology
2727,60-65,22**,110k-120k,Medical
2728,18-19,20**,60k-70k,Business
2729,30-39,21**,80k-90k,Finance
2730,50-59,21**,100k-110k,Business
2731,60-65,20**,100k-110k,Finance
2732,18-19,20**,60k-70k,Education
2733,60-65,20**,110k-120k,Business
2734,40-49,22**,90k-100k,Medical
2735,40-49,21**,80k-90k,Medical
2736,60-65,20**,120k-130k,Medical
2737,30-39,21**,100k-110k,Technology
2738,60-65,20**,130k-140k,Management
2739,40-49,20**,120k-130k,Technology
2740,40-49,21**,110k-120k,Technology
2741,40-49,20**,110k-120k,Management
2742,30-39,22**,90k-100k,Technology
2743,20-29,22**,70k-80k,Medical
2744,20-29,21**,70k-80k,Education
2745,30-39,22**,80k-90k,Finance
2746,60-65,22**,120k-130k,Technology
2747,50-59,20**,90k-100k,Business
2748,30-39,21**,60k-70k,Business
2749,50-59,21**,110k-120k,Education
2750,50-59,21**,120k-130k,Management
2751,30-39,20**,80k-90k,Finance
2752,20-29,20**,80k-90k,Technology
2753,60-65,20**,100k-110k,Business
2754,50-59,20**,100k-110k,Education
2755,40-49,22**,70k-80k,Business
2756,30-39,21**,90k-100k,Technology
2757,30-39,21**,80k-90k,Medical
2758,40-49,21**,120k-130k,Technology
2759,50-59,20**,100k-110k,Finance
2760,18-19,21**,80k-90k,Management
2761,20-29,20**,80k-90k,Finance
2762,60-65,20**,110k-120k,Business
2763,30-39,22**,90k-100k,Technology
2764,50-59,20**,110k-120k,Education
2765,60-65,20**,140k-150k,Technology
2766,40-49,21**,90k-100k,Finance
2767,60-65,20**,110k-120k,Medical
2768,20-29,22**,60k-70k,Finance
2769,60-65,20**,110k-120k,Technology
2770,60-65,20**,110k-120k,Medical
2771,18-19,21**,80k-90k,Management
2772,40-49,21**,90k-100k,Business
2773,40-49,21**,100k-110k,Technology
2774,30-39,22**,80k-90k,Finance
2775,40-49,20**,110k-120k,Technology
2776,50-59,22**,100k-110k,Technology
2777,40-49,21**,110k-120k,Technology
2778,40-49,20**,80k-90k,Business
2779,30-39,22**,70k-80k,Finance
2780,60-65,21**,110k-120k,Technology
2781,20-29,21**,90k-100k,Technology
2782,60-65,20**,130k-140k,Technology
2783,40-49,20**,70k-80k,Business
2784,20-29,22**,90k-100k,Management
2785,50-59,20**,110k-120k,Medical
2786,30-39,20**,70k-80k,Technology
2787,40-49,20**,90k-100k,Business
2788,20-29,22**,70k-80k,Medical
2789,40-49,20**,100k-110k,Medical
2790,40-49,20**,80k-90k,Technology
2791,20-29,21**,80k-90k,Technology
2792,30-39,21**,80k-90k,Technology
2793,50-59,20**,90k-100k,Business
2794,50-59,21**,130k-140k,Technology
2795,50-59,20**,120k-130k,Medical
2796,20-29,20**,70k-80k,Technology
2797,60-65,20**,140k-150k,Management
2798,60-65,21**,110k-120k,Technology
2799,50-59,21**,110k-120k,Management
2800,50-59,21**,80k-90k,Business
2801,30-39,20**,100k-110k,Technology
2802,60-65,20**,140k-150k,Technology
2803,40-49,20**,80k-90k,Education
2804,20-29,20**,50k-60k,Business
2805,20-29,20**,80k-90k,Management
2806,20-29,21**,80k-90k,Technology
2807,40-49,20**,110k-120k,Management
2808,60-65,20**,100k-110k,Technology
2809,20-29,20**,90k-100k,Management
2810,40-49,21**,120k-130k,Technology
2811,60-65,21**,110k-120k,Education
2812,50-59,21**,120k-130k,Management
2813,60-65,22**,120k-130k,Technology
2814,30-39,20**,70k-80k,Technology
2815,30-39,20**,80k-90k,Finance
2816,50-59,21**,90k-100k,Finance
2817,30-39,22**,100k-110k,Technology
2818,20-29,20**,80k-90k,Management
2819,40-49,21**,110k-120k,Technology
2820,20-29,22**,70k-80k,Finance
2821,60-65,21**,130k-140k,Technology
2822,20-29,22**,60k-70k,Finance
2823,60-65,21**,110k-120k,Education
2824,50-59,21**,120k-130k,Technology
2825,30-39,21**,80k-90k,Medical
2826,50-59,20**,90k-100k,Finance
2827,20-29,20**,90k-100k,Management
2828,40-49,20**,100k-110k,Technology
2829,40-49,20**,80k-90k,Education
2830,30-39,20**,70k-80k,Finance
2831,40-49,21**,70k-80k,Finance
2832,20-29,21**,80k-90k,Technology
2833,50-59,20**,100k-110k,Business
2834,40-49,20**,80k-90k,Business
2835,30-39,20**,60k-70k,Business
2836,20-29,21**,70k-80k,Education
2837,40-49,21**,110k-120k,Management
2838,40-49,21**,80k-90k,Business
2839,30-39,22**,80k-90k,Technology
2840,60-65,22**,130k-140k,Technology
2841,20-29,21**,70k-80k,Medical
2842,20-29,22**,60k-70k,Education
2843,60-65,21**,110k-120k,Business
2844,20-29,21**,70k-80k,Business
2845,50-59,20**,100k-110k,Finance
2846,50-59,20**,80k-90k,Finance
2847,30-39,20**,80k-90k,Medical
2848,50-59,20**,120k-130k,Technology
2849,20-29,21**,80k-90k,Technology
2850,20-29,21**,70k-80k,Finance
2851,18-19,22**,70k-80k,Medical
2852,60-65,21**,140k-150k,Technology
2853,50-59,22**,110k-120k,Management
2854,40-49,21**,80k-90k,Technology
2855,60-65,22**,110k-120k,Technology
2856,60-65,22**,130k-140k,Management
2857,30-39,22**,100k-110k,Management
2858,20-29,21**,50k-60k,Business
2859,60-65,20**,130k-140k,Management
2860,20-29,20**,70k-80k,Education
2861,40-49,21**,90k-100k,Technology
2862,40-49,21**,100k-110k,Technology
2863,30-39,21**,70k-80k,Finance
2864,30-39,21**,80k-90k,Finance
2865,30-39,20**,80k-90k,Finance
2866,40-49,20**,90k-100k,Finance
2867,20-29,21**,60k-70k,Business
2868,20-29,20**,70k-80k,Education
2869,30-39,21**,80k-90k,Finance
2870,18-19,22**,60k-70k,Education
2871,40-49,20**,80k-90k,Education
2872,40-49,20**,80k-90k,Business
2873,50-59,20**,120k-130k,Management
2874,20-29,20**,60k-70k,Business
2875,60-65,20**,110k-120k,Finance
2876,40-49,20**,90k-100k,Education
2877,40-49,21**,110k-120k,Technology
2878,20-29,22**,70k-80k,Business
2879,20-29,21**,90k-100k,Technology
2880,18-19,22**,60k-70k,Education
2881,20-29,20**,60k-70k,Finance
2882,20-29,21**,70k-80k,Medical
2883,20-29,22**,80k-90k,Technology
2884,40-49,20**,100k-110k,Finance
2885,40-49,21**,110k-120k,Management
2886,30-39,21**,90k-100k,Medical
2887,20-29,20**,70k-80k,Technology
2888,20-29,21**,90k-100k,Technology
2889,18-19,20**,60k-70k,Finance
2890,40-49,22**,70k-80k,Business
2891,40-49,20**,80k-90k,Business
2892,40-49,21**,110k-120k,Technology
2893,50-59,22**,140k-150k,Technology
2894,20-29,20**,60k-70k,Finance
2895,30-39,22**,80k-90k,Finance
2896,30-39,22**,60k-70k,Business
2897,60-65,21**,130k-140k,Management
2898,30-39,22**,60k-70k,Business
2899,30-39,20**,90k-100k,Technology
2900,20-29,20**,60k-70k,Finance
2901,40-49,21**,80k-90k,Technology
